k_id	gene_id	Path
K01803	OCG00948	ko00562
K01803	OCG00948	ko01110
K01803	OCG00948	ko01230
K01803	OCG00948	ko01100
K01803	OCG00948	ko00710
K01803	OCG00948	ko01200
K01803	OCG00948	ko00010
K01803	OCG00948	ko01120
K01807	OCG00983	ko01100
K01807	OCG00983	ko01230
K01807	OCG00983	ko00030
K01807	OCG00983	ko01110
K01807	OCG00983	ko01200
K01807	OCG00983	ko01120
K01807	OCG00983	ko00710
K01807	UNI0076	ko01100
K01807	UNI0076	ko01230
K01807	UNI0076	ko00030
K01807	UNI0076	ko01110
K01807	UNI0076	ko01200
K01807	UNI0076	ko01120
K01807	UNI0076	ko00710
K01809	OCG00840	ko01100
K01809	OCG00840	ko01110
K01809	OCG00840	ko00541
K01809	OCG00840	ko00520
K01809	OCG00840	ko01240
K01809	OCG00840	ko00051
K01809	OCG00840	ko01250
K01809	OCG01631	ko01100
K01809	OCG01631	ko01110
K01809	OCG01631	ko00541
K01809	OCG01631	ko00520
K01809	OCG01631	ko01240
K01809	OCG01631	ko00051
K01809	OCG01631	ko01250
K01809	UNI1877	ko01100
K01809	UNI1877	ko01110
K01809	UNI1877	ko00541
K01809	UNI1877	ko00520
K01809	UNI1877	ko01240
K01809	UNI1877	ko00051
K01809	UNI1877	ko01250
K01810	OCG00218	ko01100
K01810	OCG00218	ko00520
K01810	OCG00218	ko00010
K01810	OCG00218	ko00030
K01810	OCG00218	ko01120
K01810	OCG00218	ko01200
K01810	OCG00218	ko01110
K01810	OCG00218	ko01250
K01810	OCG00218	ko00500
K01817	OCG01321	ko01100
K01817	OCG01321	ko01230
K01817	OCG01321	ko01110
K01817	OCG01321	ko00400
K01817	OCG09907	ko01100
K01817	OCG09907	ko01230
K01817	OCG09907	ko01110
K01817	OCG09907	ko00400
K01817	UNI1612	ko01100
K01817	UNI1612	ko01230
K01817	UNI1612	ko01110
K01817	UNI1612	ko00400
K01817	OCG01275	ko01100
K01817	OCG01275	ko01230
K01817	OCG01275	ko01110
K01817	OCG01275	ko00400
K01817	OCG04506	ko01100
K01817	OCG04506	ko01230
K01817	OCG04506	ko01110
K01817	OCG04506	ko00400
K01823	OCG00912	ko00900
K01823	OCG00912	ko01110
K01823	OCG00912	ko01100
K01824	OCG08873	ko01100
K01824	OCG08873	ko01110
K01824	OCG08873	ko00100
K01824	UNI2316	ko01100
K01824	UNI2316	ko01110
K01824	UNI2316	ko00100
K01834	OCG00624	ko00260
K01834	OCG00624	ko00680
K01834	OCG00624	ko00010
K01834	OCG00624	ko01200
K01834	OCG00624	ko01120
K01834	OCG00624	ko01110
K01834	OCG00624	ko05230
K01834	OCG00624	ko01100
K01834	OCG00624	ko04922
K01834	OCG00624	ko01230
K01834	OCG03111	ko00260
K01834	OCG03111	ko00680
K01834	OCG03111	ko00010
K01834	OCG03111	ko01200
K01834	OCG03111	ko01120
K01834	OCG03111	ko01110
K01834	OCG03111	ko05230
K01834	OCG03111	ko01100
K01834	OCG03111	ko04922
K01834	OCG03111	ko01230
K01835	OCG00777	ko00521
K01835	OCG00777	ko01100
K01835	OCG00777	ko01110
K01835	OCG00777	ko00052
K01835	OCG00777	ko01250
K01835	OCG00777	ko00500
K01835	OCG00777	ko00230
K01835	OCG00777	ko00030
K01835	OCG00777	ko00520
K01835	OCG00777	ko00010
K01835	OCG00777	ko01120
K01835	OCG03689	ko00521
K01835	OCG03689	ko01100
K01835	OCG03689	ko01110
K01835	OCG03689	ko00052
K01835	OCG03689	ko01250
K01835	OCG03689	ko00500
K01835	OCG03689	ko00230
K01835	OCG03689	ko00030
K01835	OCG03689	ko00520
K01835	OCG03689	ko00010
K01835	OCG03689	ko01120
K01836	OCG00659	ko01250
K01836	OCG00659	ko01100
K01836	OCG00659	ko00520
K01850	OCG01315	ko01110
K01850	OCG01315	ko01100
K01850	OCG01315	ko01230
K01850	OCG01315	ko00400
K01850	OCG10284	ko01110
K01850	OCG10284	ko01100
K01850	OCG10284	ko01230
K01850	OCG10284	ko00400
K01852	OCG00771	ko00100
K01852	OCG00771	ko01100
K01852	OCG00771	ko01110
K01858	OCG08266	ko01100
K01858	OCG08266	ko00562
K01858	OCG08266	ko00521
K01858	OCG08266	ko01110
K01858	OCG01545	ko01100
K01858	OCG01545	ko00562
K01858	OCG01545	ko00521
K01858	OCG01545	ko01110
K01866	OCG00404	ko00970
K01866	OCG00540	ko00970
K01866	UNI0594	ko00970
K01867	UNI1324	ko00970
K01867	OCG01239	ko00970
K01867	OCG01328	ko00970
K01868	OCG00853	ko00970
K01868	OCG00842	ko00970
K01868	UNI5542	ko00970
K01869	OCG02651	ko00970
K01869	OCG00832	ko00970
K01870	UNI6729	ko00970
K01870	OCG00256	ko00970
K01870	OCG00476	ko00970
K01872	OCG01219	ko00970
K01873	OCG01233	ko00970
K01874	OCG10684	ko00450
K01874	OCG10684	ko01100
K01874	OCG10684	ko00970
K01874	OCG01523	ko00450
K01874	OCG01523	ko01100
K01874	OCG01523	ko00970
K01874	OCG01179	ko00450
K01874	OCG01179	ko01100
K01874	OCG01179	ko00970
K01874	OCG01682	ko00450
K01874	OCG01682	ko01100
K01874	OCG01682	ko00970
K01875	OCG01674	ko00970
K01875	UNI4248	ko00970
K01875	OCG10130	ko00970
K01875	OCG10142	ko00970
K01875	OCG01035	ko00970
K01875	OCG02698	ko00970
K01876	OCG01343	ko00970
K01880	OCG01309	ko00970
K01881	OCG00380	ko00970
K01881	OCG00877	ko00970
K01883	OCG00430	ko00970
K01885	OCG03770	ko01240
K01885	OCG03770	ko01120
K01885	OCG03770	ko01110
K01885	OCG03770	ko01100
K01885	OCG03770	ko00970
K01885	OCG03770	ko00860
K01885	OCG01193	ko01240
K01885	OCG01193	ko01120
K01885	OCG01193	ko01110
K01885	OCG01193	ko01100
K01885	OCG01193	ko00970
K01885	OCG01193	ko00860
K01885	OCG02614	ko01240
K01885	OCG02614	ko01120
K01885	OCG02614	ko01110
K01885	OCG02614	ko01100
K01885	OCG02614	ko00970
K01885	OCG02614	ko00860
K01886	OCG00855	ko01100
K01886	OCG00855	ko00970
K01887	OCG04442	ko00970
K01887	UNI2787	ko00970
K01887	OCG01477	ko00970
K01889	OCG01105	ko00970
K01889	OCG00636	ko00970
K01890	OCG01183	ko00970
K01892	OCG00757	ko00970
K01893	OCG00643	ko00970
K01893	OCG00960	ko00970
K01895	OCG00016	ko01120
K01895	OCG00016	ko00620
K01895	OCG00016	ko01200
K01895	OCG00016	ko00720
K01895	OCG00016	ko01100
K01895	OCG00016	ko00680
K01895	OCG00016	ko01110
K01895	OCG00016	ko00010
K01895	OCG00016	ko00630
K01895	OCG00016	ko00640
K01897	OCG00841	ko00061
K01897	OCG00841	ko02024
K01897	OCG00841	ko04216
K01897	OCG00841	ko01212
K01897	OCG00841	ko03320
K01897	OCG00841	ko04920
K01897	OCG00841	ko04714
K01897	OCG00841	ko00071
K01897	OCG00841	ko01100
K01897	OCG00841	ko04146
K01897	OCG00071	ko00061
K01897	OCG00071	ko02024
K01897	OCG00071	ko04216
K01897	OCG00071	ko01212
K01897	OCG00071	ko03320
K01897	OCG00071	ko04920
K01897	OCG00071	ko04714
K01897	OCG00071	ko00071
K01897	OCG00071	ko01100
K01897	OCG00071	ko04146
K01899	OCG00585	ko00640
K01899	OCG00585	ko01110
K01899	OCG00585	ko00020
K01899	OCG00585	ko01120
K01899	OCG00585	ko01200
K01899	OCG00585	ko01100
K01900	OCG00423	ko01110
K01900	OCG00423	ko00020
K01900	OCG00423	ko00640
K01900	OCG00423	ko01200
K01900	OCG00423	ko01100
K01900	OCG00423	ko01120
K01902	OCG00585	ko01100
K01902	OCG00585	ko00020
K01902	OCG00585	ko00660
K01902	OCG00585	ko00640
K01902	OCG00585	ko01120
K01902	OCG00585	ko01200
K01902	OCG00585	ko01110
K01902	OCG00585	ko00720
K01904	OCG07837	ko00940
K01904	OCG07837	ko00130
K01904	OCG07837	ko01100
K01904	OCG07837	ko01110
K01907	OCG07709	ko00650
K01907	OCG07709	ko00280
K01907	OCG07709	ko01100
K01915	OCG01095	ko00250
K01915	OCG01095	ko01230
K01915	OCG01095	ko04724
K01915	OCG01095	ko00220
K01915	OCG01095	ko04217
K01915	OCG01095	ko01100
K01915	OCG01095	ko00910
K01915	OCG01095	ko01120
K01915	OCG01095	ko00630
K01915	OCG01095	ko02020
K01915	OCG01095	ko04727
K01915	OCG10578	ko00250
K01915	OCG10578	ko01230
K01915	OCG10578	ko04724
K01915	OCG10578	ko00220
K01915	OCG10578	ko04217
K01915	OCG10578	ko01100
K01915	OCG10578	ko00910
K01915	OCG10578	ko01120
K01915	OCG10578	ko00630
K01915	OCG10578	ko02020
K01915	OCG10578	ko04727
K01915	OCG10720	ko00250
K01915	OCG10720	ko01230
K01915	OCG10720	ko04724
K01915	OCG10720	ko00220
K01915	OCG10720	ko04217
K01915	OCG10720	ko01100
K01915	OCG10720	ko00910
K01915	OCG10720	ko01120
K01915	OCG10720	ko00630
K01915	OCG10720	ko02020
K01915	OCG10720	ko04727
K01918	OCG00131	ko00770
K01918	OCG00131	ko01100
K01918	OCG00131	ko01110
K01918	OCG00131	ko01240
K01918	OCG00131	ko00410
K01922	OCG00391	ko01240
K01922	OCG00391	ko01100
K01922	OCG00391	ko00770
K01923	OCG00175	ko01100
K01923	OCG00175	ko01110
K01923	OCG00175	ko00230
K01930	OCG00307	ko01100
K01930	OCG00307	ko01240
K01930	OCG00307	ko00790
K01930	OCG00307	ko01523
K01933	OCG00910	ko00230
K01933	OCG00910	ko01100
K01933	OCG00910	ko01110
K01933	OCG08197	ko00230
K01933	OCG08197	ko01100
K01933	OCG08197	ko01110
K01934	OCG01967	ko00670
K01934	OCG01967	ko01100
K01934	OCG04062	ko00670
K01934	OCG04062	ko01100
K01935	OCG05115	ko01240
K01935	OCG05115	ko00780
K01935	OCG05115	ko01100
K01937	OCG00505	ko00240
K01937	OCG00505	ko01100
K01937	OCG00505	ko01240
K01939	OCG03932	ko00230
K01939	OCG03932	ko01240
K01939	OCG03932	ko00250
K01939	OCG03932	ko01100
K01939	OCG00938	ko00230
K01939	OCG00938	ko01240
K01939	OCG00938	ko00250
K01939	OCG00938	ko01100
K01940	OCG01128	ko01100
K01940	OCG01128	ko01230
K01940	OCG01128	ko00250
K01940	OCG01128	ko01110
K01940	OCG01128	ko00220
K01940	OCG01128	ko05418
K01940	UNI4574	ko01100
K01940	UNI4574	ko01230
K01940	UNI4574	ko00250
K01940	UNI4574	ko01110
K01940	UNI4574	ko00220
K01940	UNI4574	ko05418
K01941	UNI6251	ko00220
K01941	UNI6251	ko01100
K01941	UNI6251	ko00791
K01941	OCG03732	ko00220
K01941	OCG03732	ko01100
K01941	OCG03732	ko00791
K01942	OCG02698	ko01100
K01942	OCG02698	ko00780
K01942	OCG09550	ko01100
K01942	OCG09550	ko00780
K01945	OCG08197	ko01110
K01945	OCG08197	ko00230
K01945	OCG08197	ko01100
K01945	OCG00910	ko01110
K01945	OCG00910	ko00230
K01945	OCG00910	ko01100
K01950	OCG01318	ko01240
K01950	OCG01318	ko00760
K01950	OCG01318	ko01100
K01951	UNI3591	ko00230
K01951	UNI3591	ko00983
K01951	UNI3591	ko01100
K01951	OCG01345	ko00230
K01951	OCG01345	ko00983
K01951	OCG01345	ko01100
K01952	OCG01010	ko00230
K01952	OCG01010	ko01100
K01952	OCG01010	ko01110
K01952	UNI4986	ko00230
K01952	UNI4986	ko01100
K01952	UNI4986	ko01110
K01952	UNI3694	ko00230
K01952	UNI3694	ko01100
K01952	UNI3694	ko01110
K01953	OCG01584	ko01230
K01953	OCG01584	ko01110
K01953	OCG01584	ko01100
K01953	OCG01584	ko00250
K01953	OCG01061	ko01230
K01953	OCG01061	ko01110
K01953	OCG01061	ko01100
K01953	OCG01061	ko00250
K01955	OCG00878	ko00250
K01955	OCG00878	ko01240
K01955	OCG00878	ko00240
K01955	OCG00878	ko01100
K01956	OCG02130	ko00250
K01956	OCG02130	ko01240
K01956	OCG02130	ko01100
K01956	OCG02130	ko00240
K01958	OCG00242	ko01230
K01958	OCG00242	ko00720
K01958	OCG00242	ko01120
K01958	OCG00242	ko01100
K01958	OCG00242	ko01200
K01958	OCG00242	ko00020
K01958	OCG00242	ko00620
K02078	OCG00661	ko01110
K02078	OCG00661	ko00998
K02078	OCG00661	ko01100
K02078	OCG00129	ko01110
K02078	OCG00129	ko00998
K02078	OCG00129	ko01100
K02078	OCG04004	ko01110
K02078	OCG04004	ko00998
K02078	OCG04004	ko01100
K02111	OCG00823	ko00195
K02111	OCG00823	ko00190
K02111	OCG00823	ko01100
K02112	OCG01288	ko00190
K02112	OCG01288	ko00195
K02112	OCG01288	ko01100
K02113	OCG00408	ko00190
K02113	OCG00408	ko01100
K02113	OCG00408	ko00195
K02114	OCG00539	ko00195
K02114	OCG00539	ko01100
K02114	OCG00539	ko00190
K02125	OCG09582	ko04714
K02125	OCG09582	ko05014
K02125	OCG09582	ko05208
K02125	OCG09582	ko00190
K02125	OCG09582	ko05016
K02125	OCG09582	ko01100
K02125	OCG09582	ko05022
K02125	OCG09582	ko05012
K02125	OCG09582	ko05020
K02125	OCG09582	ko05415
K02125	OCG09582	ko05010
K02127	OCG01256	ko05010
K02127	OCG01256	ko05415
K02127	OCG01256	ko05208
K02127	OCG01256	ko05012
K02127	OCG01256	ko00190
K02127	OCG01256	ko05016
K02127	OCG01256	ko05020
K02127	OCG01256	ko05022
K02127	OCG01256	ko01100
K02127	OCG01256	ko04714
K02127	OCG01256	ko05014
K02128	OCG07533	ko05016
K02128	OCG07533	ko05208
K02128	OCG07533	ko05010
K02128	OCG07533	ko05022
K02128	OCG07533	ko05020
K02128	OCG07533	ko05012
K02128	OCG07533	ko04714
K02128	OCG07533	ko01100
K02128	OCG07533	ko00190
K02128	OCG07533	ko05415
K02128	OCG07533	ko05014
K02132	OCG00823	ko04714
K02132	OCG00823	ko05014
K02132	OCG00823	ko05208
K02132	OCG00823	ko05415
K02132	OCG00823	ko01100
K02132	OCG00823	ko05010
K02132	OCG00823	ko00190
K02132	OCG00823	ko05016
K02132	OCG00823	ko05012
K02132	OCG00823	ko05022
K02132	OCG00823	ko05020
K02134	OCG00539	ko05208
K02134	OCG00539	ko04714
K02134	OCG00539	ko01100
K02134	OCG00539	ko00190
K02134	OCG00539	ko05012
K02134	OCG00539	ko05010
K02134	OCG00539	ko05014
K02134	OCG00539	ko05016
K02134	OCG00539	ko05415
K02134	OCG00539	ko05020
K02134	OCG00539	ko05022
K02135	OCG07484	ko05014
K02135	OCG07484	ko05208
K02135	OCG07484	ko05010
K02135	OCG07484	ko05016
K02135	OCG07484	ko05022
K02135	OCG07484	ko01100
K02135	OCG07484	ko05020
K02135	OCG07484	ko00190
K02135	OCG07484	ko05415
K02135	OCG07484	ko04714
K02135	OCG07484	ko05012
K02135	UNI5238	ko05014
K02135	UNI5238	ko05208
K02135	UNI5238	ko05010
K02135	UNI5238	ko05016
K02135	UNI5238	ko05022
K02135	UNI5238	ko01100
K02135	UNI5238	ko05020
K02135	UNI5238	ko00190
K02135	UNI5238	ko05415
K02135	UNI5238	ko04714
K02135	UNI5238	ko05012
K02135	OCG04042	ko05014
K02135	OCG04042	ko05208
K02135	OCG04042	ko05010
K02135	OCG04042	ko05016
K02135	OCG04042	ko05022
K02135	OCG04042	ko01100
K02135	OCG04042	ko05020
K02135	OCG04042	ko00190
K02135	OCG04042	ko05415
K02135	OCG04042	ko04714
K02135	OCG04042	ko05012
K02135	OCG06174	ko05014
K02135	OCG06174	ko05208
K02135	OCG06174	ko05010
K02135	OCG06174	ko05016
K02135	OCG06174	ko05022
K02135	OCG06174	ko01100
K02135	OCG06174	ko05020
K02135	OCG06174	ko00190
K02135	OCG06174	ko05415
K02135	OCG06174	ko04714
K02135	OCG06174	ko05012
K02136	OCG00535	ko05010
K02136	OCG00535	ko05012
K02136	OCG00535	ko01100
K02136	OCG00535	ko05208
K02136	OCG00535	ko04714
K02136	OCG00535	ko05022
K02136	OCG00535	ko05415
K02136	OCG00535	ko00190
K02136	OCG00535	ko05014
K02136	OCG00535	ko05020
K02136	OCG00535	ko05016
K02137	OCG00408	ko05208
K02137	OCG00408	ko00190
K02137	OCG00408	ko05022
K02137	OCG00408	ko05020
K02137	OCG00408	ko05014
K02137	OCG00408	ko05012
K02137	OCG00408	ko05010
K02137	OCG00408	ko05415
K02137	OCG00408	ko04714
K02137	OCG00408	ko01100
K02137	OCG00408	ko05016
K02138	OCG01695	ko05012
K02138	OCG01695	ko05016
K02138	OCG01695	ko00190
K02138	OCG01695	ko05010
K02138	OCG01695	ko05014
K02138	OCG01695	ko01100
K02138	OCG01695	ko05022
K02138	OCG01695	ko05208
K02138	OCG01695	ko05020
K02138	OCG01695	ko05415
K02138	OCG01695	ko04714
K02138	OCG01231	ko05012
K02138	OCG01231	ko05016
K02138	OCG01231	ko00190
K02138	OCG01231	ko05010
K02138	OCG01231	ko05014
K02138	OCG01231	ko01100
K02138	OCG01231	ko05022
K02138	OCG01231	ko05208
K02138	OCG01231	ko05020
K02138	OCG01231	ko05415
K02138	OCG01231	ko04714
K02139	UNI2300	ko01100
K02139	UNI2300	ko00190
K02139	OCG01009	ko01100
K02139	OCG01009	ko00190
K02140	OCG03212	ko00190
K02140	OCG03212	ko01100
K02140	OCG03212	ko04714
K02140	OCG06879	ko00190
K02140	OCG06879	ko01100
K02140	OCG06879	ko04714
K02141	OCG08870	ko01100
K02141	OCG08870	ko00190
K02141	OCG02676	ko01100
K02141	OCG02676	ko00190
K02142	OCG08622	ko00190
K02142	OCG08622	ko01100
K02142	OCG04076	ko00190
K02142	OCG04076	ko01100
K02142	OCG00071	ko00190
K02142	OCG00071	ko01100
K02143	UNI0798	ko00190
K02143	UNI0798	ko01100
K02143	OCG09571	ko00190
K02143	OCG09571	ko01100
K02143	OCG03862	ko00190
K02143	OCG03862	ko01100
K02143	OCG05165	ko00190
K02143	OCG05165	ko01100
K02143	OCG08184	ko00190
K02143	OCG08184	ko01100
K02143	OCG09890	ko00190
K02143	OCG09890	ko01100
K02144	UNI2632	ko04142
K02144	UNI2632	ko05120
K02144	UNI2632	ko01100
K02144	UNI2632	ko04145
K02144	UNI2632	ko05152
K02144	UNI2632	ko00190
K02144	UNI2632	ko05110
K02144	UNI2632	ko05165
K02144	UNI2632	ko05323
K02144	UNI2632	ko04721
K02144	UNI2632	ko04150
K02144	OCG07291	ko04142
K02144	OCG07291	ko05120
K02144	OCG07291	ko01100
K02144	OCG07291	ko04145
K02144	OCG07291	ko05152
K02144	OCG07291	ko00190
K02144	OCG07291	ko05110
K02144	OCG07291	ko05165
K02144	OCG07291	ko05323
K02144	OCG07291	ko04721
K02144	OCG07291	ko04150
K02144	OCG04780	ko04142
K02144	OCG04780	ko05120
K02144	OCG04780	ko01100
K02144	OCG04780	ko04145
K02144	OCG04780	ko05152
K02144	OCG04780	ko00190
K02144	OCG04780	ko05110
K02144	OCG04780	ko05165
K02144	OCG04780	ko05323
K02144	OCG04780	ko04721
K02144	OCG04780	ko04150
K02144	OCG03645	ko04142
K02144	OCG03645	ko05120
K02144	OCG03645	ko01100
K02144	OCG03645	ko04145
K02144	OCG03645	ko05152
K02144	OCG03645	ko00190
K02144	OCG03645	ko05110
K02144	OCG03645	ko05165
K02144	OCG03645	ko05323
K02144	OCG03645	ko04721
K02144	OCG03645	ko04150
K02145	OCG01206	ko01100
K02145	OCG01206	ko05120
K02145	OCG01206	ko05323
K02145	OCG01206	ko05110
K02145	OCG01206	ko04966
K02145	OCG01206	ko04721
K02145	OCG01206	ko05165
K02145	OCG01206	ko04145
K02145	OCG01206	ko04150
K02145	OCG01206	ko00190
K02146	OCG00469	ko05323
K02146	OCG00469	ko01100
K02146	OCG00469	ko05203
K02146	OCG00469	ko04145
K02146	OCG00469	ko05120
K02146	OCG00469	ko04966
K02146	OCG00469	ko05110
K02146	OCG00469	ko05165
K02146	OCG00469	ko00190
K02146	OCG00469	ko04721
K02146	OCG00469	ko05152
K02146	OCG00469	ko04142
K02147	OCG04713	ko04966
K02147	OCG04713	ko04721
K02147	OCG04713	ko01100
K02147	OCG04713	ko04145
K02147	OCG04713	ko00190
K02147	OCG04713	ko05165
K02147	OCG04713	ko05120
K02147	OCG04713	ko05110
K02147	OCG04713	ko05323
K02147	OCG04713	ko04150
K02147	OCG00990	ko04966
K02147	OCG00990	ko04721
K02147	OCG00990	ko01100
K02147	OCG00990	ko04145
K02147	OCG00990	ko00190
K02147	OCG00990	ko05165
K02147	OCG00990	ko05120
K02147	OCG00990	ko05110
K02147	OCG00990	ko05323
K02147	OCG00990	ko04150
K02148	OCG00724	ko05110
K02148	OCG00724	ko04966
K02148	OCG00724	ko05165
K02148	OCG00724	ko04150
K02148	OCG00724	ko04145
K02148	OCG00724	ko01100
K02148	OCG00724	ko05323
K02148	OCG00724	ko05120
K02148	OCG00724	ko00190
K02148	OCG00724	ko04721
K02149	OCG11011	ko01100
K02149	OCG11011	ko04721
K02149	OCG11011	ko05110
K02149	OCG11011	ko05165
K02149	OCG11011	ko04150
K02149	OCG11011	ko04145
K02149	OCG11011	ko00190
K02149	OCG11011	ko05120
K02149	OCG11011	ko04966
K02149	OCG11011	ko05323
K02149	OCG01493	ko01100
K02149	OCG01493	ko04721
K02149	OCG01493	ko05110
K02149	OCG01493	ko05165
K02149	OCG01493	ko04150
K02149	OCG01493	ko04145
K02149	OCG01493	ko00190
K02149	OCG01493	ko05120
K02149	OCG01493	ko04966
K02149	OCG01493	ko05323
K02150	OCG01101	ko05165
K02150	OCG01101	ko04721
K02150	OCG01101	ko05323
K02150	OCG01101	ko00190
K02150	OCG01101	ko04966
K02150	OCG01101	ko04150
K02150	OCG01101	ko04145
K02150	OCG01101	ko05110
K02150	OCG01101	ko01100
K02150	OCG01101	ko05120
K02150	OCG01378	ko05165
K02150	OCG01378	ko04721
K02150	OCG01378	ko05323
K02150	OCG01378	ko00190
K02150	OCG01378	ko04966
K02150	OCG01378	ko04150
K02150	OCG01378	ko04145
K02150	OCG01378	ko05110
K02150	OCG01378	ko01100
K02150	OCG01378	ko05120
K02151	OCG01117	ko05323
K02151	OCG01117	ko01100
K02151	OCG01117	ko04966
K02151	OCG01117	ko04145
K02151	OCG01117	ko05120
K02151	OCG01117	ko05110
K02151	OCG01117	ko04721
K02151	OCG01117	ko05165
K02151	OCG01117	ko04150
K02151	OCG01117	ko00190
K02151	UNI0806	ko05323
K02151	UNI0806	ko01100
K02151	UNI0806	ko04966
K02151	UNI0806	ko04145
K02151	UNI0806	ko05120
K02151	UNI0806	ko05110
K02151	UNI0806	ko04721
K02151	UNI0806	ko05165
K02151	UNI0806	ko04150
K02151	UNI0806	ko00190
K02152	OCG07856	ko05323
K02152	OCG07856	ko04145
K02152	OCG07856	ko04150
K02152	OCG07856	ko05165
K02152	OCG07856	ko05120
K02152	OCG07856	ko00190
K02152	OCG07856	ko04966
K02152	OCG07856	ko05110
K02152	OCG07856	ko01100
K02152	OCG07856	ko04721
K02152	OCG03624	ko05323
K02152	OCG03624	ko04145
K02152	OCG03624	ko04150
K02152	OCG03624	ko05165
K02152	OCG03624	ko05120
K02152	OCG03624	ko00190
K02152	OCG03624	ko04966
K02152	OCG03624	ko05110
K02152	OCG03624	ko01100
K02152	OCG03624	ko04721
K02152	UNI5537	ko05323
K02152	UNI5537	ko04145
K02152	UNI5537	ko04150
K02152	UNI5537	ko05165
K02152	UNI5537	ko05120
K02152	UNI5537	ko00190
K02152	UNI5537	ko04966
K02152	UNI5537	ko05110
K02152	UNI5537	ko01100
K02152	UNI5537	ko04721
K02152	UNI6295	ko05323
K02152	UNI6295	ko04145
K02152	UNI6295	ko04150
K02152	UNI6295	ko05165
K02152	UNI6295	ko05120
K02152	UNI6295	ko00190
K02152	UNI6295	ko04966
K02152	UNI6295	ko05110
K02152	UNI6295	ko01100
K02152	UNI6295	ko04721
K02153	OCG01629	ko04721
K02153	OCG01629	ko01100
K02153	OCG01629	ko04145
K02153	OCG01629	ko05120
K02153	OCG01629	ko05110
K02153	OCG01629	ko05323
K02153	OCG01629	ko05165
K02153	OCG01629	ko00190
K02153	OCG01629	ko04966
K02154	OCG00025	ko05165
K02154	OCG00025	ko04721
K02154	OCG00025	ko05152
K02154	OCG00025	ko01100
K02154	OCG00025	ko00190
K02154	OCG00025	ko05323
K02154	OCG00025	ko05120
K02154	OCG00025	ko05110
K02154	OCG00025	ko04966
K02154	OCG00025	ko04142
K02154	OCG00025	ko04145
K02155	OCG02205	ko04721
K02155	OCG02205	ko05152
K02155	OCG02205	ko00190
K02155	OCG02205	ko04142
K02155	OCG02205	ko05323
K02155	OCG02205	ko04145
K02155	OCG02205	ko01100
K02155	OCG02205	ko05120
K02155	OCG02205	ko04966
K02155	OCG02205	ko05110
K02155	OCG02205	ko05165
K02155	OCG00302	ko04721
K02155	OCG00302	ko05152
K02155	OCG00302	ko00190
K02155	OCG00302	ko04142
K02155	OCG00302	ko05323
K02155	OCG00302	ko04145
K02155	OCG00302	ko01100
K02155	OCG00302	ko05120
K02155	OCG00302	ko04966
K02155	OCG00302	ko05110
K02155	OCG00302	ko05165
K02178	OCG08258	ko04114
K02178	OCG08258	ko04110
K02178	OCG08258	ko04914
K02178	OCG08258	ko04113
K02178	OCG08258	ko04111
K02179	OCG03667	ko04111
K02179	UNI1724	ko04111
K02181	OCG03813	ko04111
K02183	UNI3469	ko04022
K02183	UNI3469	ko04921
K02183	UNI3469	ko05152
K02183	UNI3469	ko05133
K02183	UNI3469	ko04270
K02183	UNI3469	ko04916
K02183	UNI3469	ko05214
K02183	UNI3469	ko04922
K02183	UNI3469	ko04720
K02183	UNI3469	ko04728
K02183	UNI3469	ko05022
K02183	UNI3469	ko04070
K02183	UNI3469	ko04625
K02183	UNI3469	ko05417
K02183	UNI3469	ko04020
K02183	UNI3469	ko04925
K02183	UNI3469	ko04910
K02183	UNI3469	ko04745
K02183	UNI3469	ko05170
K02183	UNI3469	ko04114
K02183	UNI3469	ko04261
K02183	UNI3469	ko04713
K02183	UNI3469	ko05163
K02183	UNI3469	ko04024
K02183	UNI3469	ko04924
K02183	UNI3469	ko05167
K02183	UNI3469	ko05031
K02183	UNI3469	ko04744
K02183	UNI3469	ko04626
K02183	UNI3469	ko04371
K02183	UNI3469	ko04740
K02183	UNI3469	ko04971
K02183	UNI3469	ko05034
K02183	UNI3469	ko04016
K02183	UNI3469	ko04722
K02183	UNI3469	ko04970
K02183	UNI3469	ko05418
K02183	UNI3469	ko05010
K02183	UNI3469	ko04750
K02183	UNI3469	ko04915
K02183	UNI3469	ko04014
K02183	UNI3469	ko05200
K02183	UNI3469	ko04218
K02183	UNI3469	ko05012
K02183	UNI3469	ko04912
K02183	UNI3469	ko04015
K02183	OCG01551	ko04022
K02183	OCG01551	ko04921
K02183	OCG01551	ko05152
K02183	OCG01551	ko05133
K02183	OCG01551	ko04270
K02183	OCG01551	ko04916
K02183	OCG01551	ko05214
K02183	OCG01551	ko04922
K02183	OCG01551	ko04720
K02183	OCG01551	ko04728
K02183	OCG01551	ko05022
K02183	OCG01551	ko04070
K02183	OCG01551	ko04625
K02183	OCG01551	ko05417
K02183	OCG01551	ko04020
K02183	OCG01551	ko04925
K02183	OCG01551	ko04910
K02183	OCG01551	ko04745
K02183	OCG01551	ko05170
K02183	OCG01551	ko04114
K02183	OCG01551	ko04261
K02183	OCG01551	ko04713
K02183	OCG01551	ko05163
K02183	OCG01551	ko04024
K02183	OCG01551	ko04924
K02183	OCG01551	ko05167
K02183	OCG01551	ko05031
K02183	OCG01551	ko04744
K02183	OCG01551	ko04626
K02183	OCG01551	ko04371
K02183	OCG01551	ko04740
K02183	OCG01551	ko04971
K02183	OCG01551	ko05034
